fill_number,first_run_number,last_run_number,duration,start_time,end_time,start_stable_beam,end_stable_beam,end_time,delivered_lumi,recorded_lumi,downtime,efficiency_lumi,peak_lumi,peak_pileup,fill_type_runtime,bunches_target,beta_star,energy,injection_scheme
9079,,,,2023-08-30 16:49:32,,,,,,,0,,,,PROTONS,0,,,Single_42b_0_0_0_noHOnoLR
9078,,,,2023-08-30 15:09:18,2023-08-30 16:49:32,,,2023-08-30 16:49:32,,,0,,,,PROTONS,1,,,Single_42b_0_0_0_noHOnoLR
9077,372464,372472,,2023-08-30 11:31:22,2023-08-30 15:09:18,,,2023-08-30 15:09:18,,,0,,,,PROTONS,9,,,Single_2b_1_1_1
9076,372454,372461,,2023-08-30 09:11:07,2023-08-30 11:31:22,,,2023-08-30 11:31:22,,,0,,,,PROTONS,9,,,Single_9b_9_0_0_MD10483
9075,370867,372453,,2023-07-18 08:33:35,2023-08-30 09:11:07,,,2023-08-30 09:11:07,,,0,,,,PROTONS,946,,,Single_9b_9_0_0_MD10483
9074,,,,2023-07-18 08:12:23,2023-07-18 08:33:35,,,2023-07-18 08:33:35,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9073,370782,370865,597,2023-07-16 20:54:27,2023-07-18 08:12:23,2023-07-16 22:50:23,2023-07-16 23:00:20,2023-07-18 08:12:23,6.410313644735,4.483246240801,43,69.938,12.743416406,36.971941,PROTONS,2452,120.0,6799.32,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9072,370766,370780,44985,2023-07-16 06:29:54,2023-07-16 20:54:27,2023-07-16 07:58:39,2023-07-16 20:28:24,2023-07-16 20:54:27,799.988889049901,741.992887320084,1556,92.75,22.216092187,64.454621,PROTONS,2452,120.0,6799.44,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9071,370756,370764,,2023-07-16 04:58:18,2023-07-16 06:29:54,,,2023-07-16 06:29:54,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9070,370744,370753,41735,2023-07-15 14:08:50,2023-07-16 04:58:18,2023-07-15 17:20:09,2023-07-16 04:55:44,2023-07-16 04:58:18,745.314080204921,689.472637202516,3641,92.508,21.952523438,63.689938,PROTONS,2452,120.0,6799.32,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9069,370740,370742,,2023-07-15 11:53:54,2023-07-15 14:08:50,,,2023-07-15 14:08:50,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9068,370718,370739,9827,2023-07-15 02:04:18,2023-07-15 11:53:54,2023-07-15 05:13:10,2023-07-15 07:56:57,2023-07-15 11:53:54,186.938810316264,174.316065507433,213,93.248,21.567152995,62.571879,PROTONS,2452,120.0,6799.44,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9067,370704,370717,2826,2023-07-14 21:59:55,2023-07-15 02:04:18,2023-07-15 01:09:53,2023-07-15 01:56:59,2023-07-15 02:04:18,40.492881149525,38.424078228973,69,94.891,19.275803516,55.924083,PROTONS,2452,120.0,6799.44,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9066,370663,370703,4216,2023-07-14 05:41:58,2023-07-14 21:59:55,2023-07-14 07:40:14,2023-07-14 08:50:30,2023-07-14 21:59:55,58.619241542555,46.200346934568,845,78.814,19.136349349,55.51949,PROTONS,2452,120.0,6799.32,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9065,370653,370654,,2023-07-14 02:46:44,2023-07-14 05:41:58,,,2023-07-14 05:41:58,,,0,,,,PROTONS,2452,,,Single_2b_1_1_1
9064,370643,370648,,2023-07-13 21:04:41,2023-07-14 02:46:44,,,2023-07-14 02:46:44,,,0,,,,PROTONS,2452,,,Single_42b_0_0_0_noHOnoLR
9063,370562,370640,71848,2023-07-12 14:58:31,2023-07-13 21:04:41,2023-07-12 17:38:37,2023-07-13 13:36:05,2023-07-13 21:04:41,995.617830515857,919.830231234838,3954,92.388,22.106922135,64.137888,PROTONS,2452,120.0,6799.44,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9062,370537,370560,8196,2023-07-12 07:52:37,2023-07-12 14:58:31,2023-07-12 12:36:43,2023-07-12 14:53:19,2023-07-12 14:58:31,156.20282545261,148.056717667002,49,94.785,21.909777995,63.565923,PROTONS,2452,120.0,6799.44,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9061,370524,370535,,2023-07-12 04:36:32,2023-07-12 07:52:37,,,2023-07-12 07:52:37,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9060,,,,2023-07-12 04:22:22,2023-07-12 04:36:32,,,2023-07-12 04:36:32,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9059,370517,370523,7580,2023-07-11 21:16:56,2023-07-12 04:22:22,2023-07-11 23:54:52,2023-07-12 02:01:12,2023-07-12 04:22:22,140.340560541508,132.646694488503,116,94.518,21.315138151,61.840719,PROTONS,2452,120.0,6799.44,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9058,,,,2023-07-11 20:52:05,2023-07-11 21:16:56,,,2023-07-11 21:16:56,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9057,370473,370515,33543,2023-07-11 07:43:55,2023-07-11 20:52:05,2023-07-11 09:37:44,2023-07-11 18:56:47,2023-07-11 20:52:05,600.141174953904,564.637546551547,510,94.084,21.431846094,62.179318,PROTONS,2452,120.0,6799.44,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9056,370462,370472,1144,2023-07-11 04:17:23,2023-07-11 07:43:55,2023-07-11 07:20:06,2023-07-11 07:39:10,2023-07-11 07:43:55,12.993650206297,10.388232654512,148,79.949,12.827512109,37.215924,PROTONS,2452,120.0,6799.44,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9055,370459,370460,2826,2023-07-11 01:39:29,2023-07-11 04:17:23,2023-07-11 03:19:30,2023-07-11 04:06:36,2023-07-11 04:17:23,36.83656132991,33.837044450951,136,91.857,19.783203125,57.39618,PROTONS,2452,120.0,6799.44,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9054,,,,2023-07-11 00:43:02,2023-07-11 01:39:29,,,2023-07-11 01:39:29,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
9053,370454,370458,,2023-07-10 22:35:49,2023-07-11 00:43:02,,,2023-07-11 00:43:02,,,0,,,,PROTONS,2452,,,2nominals_10pilots_lossmaps_coll_allIPs
9052,370453,370453,,2023-07-10 21:38:36,2023-07-10 22:35:49,,,2023-07-10 22:35:49,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9051,,,,2023-07-10 21:22:09,2023-07-10 21:38:36,,,2023-07-10 21:38:36,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9050,370393,370452,20333,2023-07-10 08:33:42,2023-07-10 21:22:09,2023-07-10 12:28:48,2023-07-10 18:07:41,2023-07-10 21:22:09,385.314459265832,358.343927758152,582,93.0,20.825747266,63.177813,PROTONS,2452,120.0,6799.44,25ns_2358b_2345_1692_1628_236bpi_14inj_hybrid_2INDIV
9049,370351,370389,30797,2023-07-09 17:48:41,2023-07-10 08:33:42,2023-07-09 19:07:57,2023-07-10 03:41:14,2023-07-10 08:33:42,565.827171749527,507.949645590239,1716,89.771,21.389804427,62.057344,PROTONS,2452,120.0,6799.32,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9048,370349,370349,,2023-07-09 17:27:15,2023-07-09 17:48:41,,,2023-07-09 17:48:41,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9047,370342,370348,,2023-07-09 16:05:41,2023-07-09 17:27:15,,,2023-07-09 17:27:15,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9046,370333,370340,17667,2023-07-09 09:10:41,2023-07-09 16:05:41,2023-07-09 10:56:30,2023-07-09 15:50:57,2023-07-09 16:05:41,348.958562622747,327.532408045919,207,93.86,21.42426276,62.157317,PROTONS,2452,120.0,6799.32,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9045,370309,370332,48490,2023-07-08 17:53:16,2023-07-09 09:10:41,2023-07-08 19:40:27,2023-07-09 09:08:37,2023-07-09 09:10:41,777.675412791839,705.912027619138,2629,90.772,21.377560937,62.021824,PROTONS,2452,120.0,6799.32,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9044,370298,370307,48913,2023-07-08 02:28:57,2023-07-08 17:53:16,2023-07-08 04:06:43,2023-07-08 17:41:56,2023-07-08 17:53:16,811.713348860543,736.861639918356,2873,90.779,21.520577214,62.436751,PROTONS,2452,120.0,6799.32,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9043,370290,370296,52915,2023-07-07 09:49:30,2023-07-08 02:28:57,2023-07-07 11:09:02,2023-07-08 01:50:57,2023-07-08 02:28:57,859.215222348193,810.525569380686,871,94.333,21.402649089,62.094611,PROTONS,2452,120.0,6799.44,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9042,,,,2023-07-07 09:35:39,2023-07-07 09:49:30,,,2023-07-07 09:49:30,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9041,370247,370289,,2023-07-07 06:00:54,2023-07-07 09:35:39,,,2023-07-07 09:35:39,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9040,370239,370245,,2023-07-07 01:49:11,2023-07-07 06:00:54,,,2023-07-07 06:00:54,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9039,,,,2023-07-07 01:42:38,2023-07-07 01:49:11,,,2023-07-07 01:49:11,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9038,370229,370237,,2023-07-06 17:26:22,2023-07-07 01:42:38,,,2023-07-07 01:42:38,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9037,370222,370228,,2023-07-06 14:58:08,2023-07-06 17:26:22,,,2023-07-06 17:26:22,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9036,370174,370209,46554,2023-07-05 23:13:27,2023-07-06 14:58:08,2023-07-06 01:17:41,2023-07-06 14:13:35,2023-07-06 14:58:08,789.605036592385,703.063089022969,4603,89.04,21.45038125,62.233094,PROTONS,2452,120.0,6799.32,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9035,370169,370172,43418,2023-07-05 09:28:00,2023-07-05 23:13:27,2023-07-05 11:03:46,2023-07-05 23:07:24,2023-07-05 23:13:27,641.994016687145,585.91155409594,4013,91.264,20.792797917,60.325275,PROTONS,2452,120.0,6799.32,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9034,370168,370168,,2023-07-05 08:20:27,2023-07-05 09:28:00,,,2023-07-05 09:28:00,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9033,370162,370167,,2023-07-05 07:24:31,2023-07-05 08:20:27,,,2023-07-05 08:20:27,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9032,370147,370157,,2023-07-05 06:20:31,2023-07-05 07:24:31,,,2023-07-05 07:24:31,,,0,,,,PROTONS,2452,,,25ns_2464b_2452_1842_1821_236bpi_12inj_hybrid
9031,370127,370144,47931,2023-07-04 15:02:37,2023-07-05 06:20:31,2023-07-04 16:56:25,2023-07-05 06:15:16,2023-07-05 06:20:31,706.537049549698,609.507941765815,11397,86.267,20.762383984,62.985592,PROTONS,2345,120.0,6799.32,25ns_2358b_2345_1692_1628_236bpi_14inj_hybrid_2INDIV
9030,370116,370125,,2023-07-04 13:07:33,2023-07-04 15:02:37,,,2023-07-04 15:02:37,,,0,,,,PROTONS,2345,,,25ns_2358b_2345_1692_1628_236bpi_14inj_hybrid_2INDIV
9029,370087,370102,47870,2023-07-03 21:14:34,2023-07-04 13:07:33,2023-07-03 23:29:56,2023-07-04 12:47:46,2023-07-04 13:07:33,643.908395194158,581.442398095163,4043,90.299,21.026745443,63.78757,PROTONS,2345,120.0,6799.44,25ns_2358b_2345_1692_1628_236bpi_14inj_hybrid_2INDIV
9028,,,,2023-07-03 21:13:35,2023-07-03 21:14:34,,,2023-07-03 21:14:34,,,0,,,,PROTONS,2345,,,25ns_2358b_2345_1692_1628_236bpi_14inj_hybrid_2INDIV
9027,370065,370084,,2023-07-03 16:58:25,2023-07-03 21:13:35,,,2023-07-03 21:13:35,,,0,,,,PROTONS,2345,,,25ns_2358b_2345_1692_1628_236bpi_14inj_hybrid_2INDIV
9026,,,,2023-07-03 16:53:48,2023-07-03 16:58:25,,,2023-07-03 16:58:25,,,0,,,,PROTONS,2345,,,25ns_2358b_2345_1692_1628_236bpi_14inj_hybrid_2INDIV
9025,370042,370063,,2023-07-03 12:39:20,2023-07-03 16:53:48,,,2023-07-03 16:53:48,,,0,,,,PROTONS,2345,,,25ns_2358b_2345_1692_1628_236bpi_14inj_hybrid_2INDIV
9024,370038,370040,,2023-07-03 11:53:31,2023-07-03 12:39:20,,,2023-07-03 12:39:20,,,0,,,,PROTONS,2345,,,25ns_2358b_2345_1692_1628_236bpi_14inj_hybrid_2INDIV
9023,369980,370036,12543,2023-07-02 21:29:38,2023-07-03 11:53:31,2023-07-02 23:58:58,2023-07-03 03:28:01,2023-07-03 11:53:31,162.151564526955,143.438785885973,1004,88.46,17.392370052,66.058366,PROTONS,1873,120.0,6799.44,25ns_1886b_1873_1217_1173_236bpi_12inj_hybrid_2INDIV
9022,369978,369978,18442,2023-07-02 14:42:58,2023-07-02 21:29:38,2023-07-02 16:20:53,2023-07-02 21:28:15,2023-07-02 21:29:38,173.80180222225,166.35584802745,275,95.716,10.866111198,66.352159,PROTONS,1165,120.0,6799.44,25ns_1178b_1165_696_693_236bpi_9inj_hybrid_2INDIV
9021,369973,369976,,2023-07-02 13:19:17,2023-07-02 14:42:58,,,2023-07-02 14:42:58,,,0,,,,PROTONS,1165,,,25ns_1178b_1165_696_693_236bpi_9inj_hybrid_2INDIV
9020,369957,369972,,2023-07-02 10:16:44,2023-07-02 13:19:17,,,2023-07-02 13:19:17,,,0,,,,PROTONS,1165,,,25ns_1178b_1165_696_693_236bpi_9inj_hybrid_2INDIV
9019,369954,369956,24439,2023-07-02 01:06:47,2023-07-02 10:16:44,2023-07-02 03:23:12,2023-07-02 10:10:31,2023-07-02 10:16:44,91.652661154988,88.688540165952,137,96.766,7.744549935,61.351713,PROTONS,,120.0,6799.44,25ns_911b_898_614_688_128bpi_11inj_hybrid_3INDIV
9018,369945,369951,,2023-07-01 22:06:31,2023-07-02 01:06:47,,,2023-07-02 01:06:47,,,0,,,,PROTONS,386,,,2nominals_10pilots_lossmaps_coll_allIPs
9017,369930,369943,19130,2023-07-01 14:42:39,2023-07-01 22:06:31,2023-07-01 16:44:42,2023-07-01 22:03:32,2023-07-01 22:06:31,60.125182439215,54.107785419642,1556,89.992,3.429393457,63.202879,PROTONS,62,120.0,6799.44,25ns_399b_386_204_258_128bpi_hybrid_3INDIV
9016,369918,369927,8117,2023-07-01 10:02:52,2023-07-01 14:42:39,2023-07-01 12:26:07,2023-07-01 14:41:24,2023-07-01 14:42:39,3.346201856783,3.277460858194,58,97.946,0.546256242,62.677486,PROTONS,62,120.0,6799.44,25ns_75b_62_32_62_12bpi_9inj
9015,369903,369913,,2023-07-01 07:25:27,2023-07-01 10:02:52,,,2023-07-01 10:02:52,,,0,,,,PROTONS,131,,,25ns_143b_131_12_14_128bpi_5inj_hybrid_3INDIV
9014,369898,369902,4,2023-07-01 04:21:41,2023-07-01 07:25:27,2023-07-01 07:14:16,2023-07-01 07:14:20,2023-07-01 07:25:27,0.314474672817,0.308833929954,0,98.206,0.689596016,37.448144,PROTONS,131,120.0,6799.44,25ns_143b_131_12_14_128bpi_5inj_hybrid_3INDIV
9013,369893,369896,,2023-07-01 02:43:16,2023-07-01 04:21:41,,,2023-07-01 04:21:41,,,0,,,,PROTONS,131,,,25ns_143b_131_12_14_128bpi_5inj_hybrid_3INDIV
9012,369890,369892,,2023-07-01 01:15:31,2023-07-01 02:43:16,,,2023-07-01 02:43:16,,,0,,,,PROTONS,131,,,25ns_143b_131_12_14_128bpi_5inj_hybrid_3INDIV
9011,369889,369889,,2023-06-30 23:40:10,2023-07-01 01:15:31,,,2023-07-01 01:15:31,,,0,,,,PROTONS,62,,,25ns_143b_131_12_14_128bpi_5inj_hybrid_3INDIV
9010,,,,2023-06-30 22:23:59,2023-06-30 23:40:10,,,2023-06-30 23:40:10,,,0,,,,PROTONS,131,,,25ns_143b_131_12_14_128bpi_5inj_hybrid_3INDIV
9009,,,,2023-06-30 21:40:36,2023-06-30 22:23:59,,,2023-06-30 22:23:59,,,0,,,,PROTONS,131,,,25ns_143b_131_12_14_128bpi_5inj_hybrid_3INDIV
9008,369876,369888,,2023-06-30 20:13:04,2023-06-30 21:40:36,,,2023-06-30 21:40:36,,,0,,,,PROTONS,140,,,25ns_143b_131_12_14_128bpi_5inj_hybrid_3INDIV
9007,369864,369873,32167,2023-06-30 08:53:58,2023-06-30 20:13:04,2023-06-30 11:15:51,2023-06-30 20:11:58,2023-06-30 20:13:04,28.006465221085,26.368414117216,1192,94.151,1.367819377,69.503641,PROTONS,140,120.0,6799.44,Multi_525ns_140b_140_75_16_8bpi_19inj_2023
9006,369862,369863,,2023-06-30 07:52:24,2023-06-30 08:53:58,,,2023-06-30 08:53:58,,,0,,,,PROTONS,140,,,Multi_525ns_140b_140_75_16_8bpi_19inj_2023
9005,369856,369861,,2023-06-30 06:57:05,2023-06-30 07:52:24,,,2023-06-30 07:52:24,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
9004,369846,369855,,2023-06-30 04:55:39,2023-06-30 06:57:05,,,2023-06-30 06:57:05,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
9003,369835,369845,,2023-06-30 01:19:14,2023-06-30 04:55:39,,,2023-06-30 04:55:39,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
9002,369833,369834,,2023-06-30 00:15:09,2023-06-30 01:19:14,,,2023-06-30 01:19:14,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
9001,369831,369832,,2023-06-29 23:11:10,2023-06-30 00:15:09,,,2023-06-30 00:15:09,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
9000,369811,369830,,2023-06-29 20:22:31,2023-06-29 23:11:10,,,2023-06-29 23:11:10,,,0,,,,PROTONS,136,,,2nominals_10pilots_lossmaps_coll_allIPs
8999,369802,369802,86522,2023-06-28 18:46:31,2023-06-29 20:22:31,2023-06-28 20:17:36,2023-06-29 20:19:38,2023-06-29 20:22:31,0.607149711574,0.586974462771,220,96.677,0.010068611,0.526669,PROTONS,136,1920.0,6799.56,525ns_138b_136_35_16_8bpi_19inj_noCloseLR_2023
8998,369801,369801,,2023-06-28 17:24:29,2023-06-28 18:46:31,,,2023-06-28 18:46:31,,,0,,,,PROTONS,136,,,525ns_138b_136_35_16_8bpi_19inj_noCloseLR_2023
8997,369792,369797,24520,2023-06-28 09:08:56,2023-06-28 17:24:29,2023-06-28 10:30:53,2023-06-28 17:19:33,2023-06-28 17:24:29,0.219577440514,0.201294056265,1267,91.673,0.010508629441,0.549685,PROTONS,136,1920.0,6799.44,525ns_138b_136_35_16_8bpi_19inj_noCloseLR_2023
8996,369779,369788,,2023-06-28 05:55:02,2023-06-28 09:08:56,,,2023-06-28 09:08:56,,,0,,,,PROTONS,136,,,525ns_138b_136_35_16_8bpi_19inj_noCloseLR_2023
8995,369775,369778,,2023-06-27 17:16:14,2023-06-28 05:55:02,,,2023-06-28 05:55:02,,,0,,,,PROTONS,136,,,525ns_138b_136_35_16_8bpi_19inj_noCloseLR_2023
8994,369774,369774,,2023-06-27 14:34:03,2023-06-27 17:16:14,,,2023-06-27 17:16:14,,,0,,,,PROTONS,136,,,525ns_138b_136_35_16_8bpi_19inj_noCloseLR_2023
8993,369716,369773,,2023-06-27 07:47:45,2023-06-27 14:34:03,,,2023-06-27 14:34:03,,,0,,,,PROTONS,136,,,525ns_138b_136_35_16_8bpi_19inj_noCloseLR_2023
8992,369713,369714,,2023-06-27 07:19:04,2023-06-27 07:47:45,,,2023-06-27 07:47:45,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8991,369697,369710,,2023-06-27 02:08:57,2023-06-27 07:19:04,,,2023-06-27 07:19:04,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8990,369690,369696,,2023-06-26 22:06:04,2023-06-27 02:08:57,,,2023-06-27 02:08:57,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8989,369679,369688,,2023-06-26 14:59:29,2023-06-26 22:06:04,,,2023-06-26 22:06:04,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8988,,,,2023-06-26 12:48:20,2023-06-26 14:59:29,,,2023-06-26 14:59:29,,,0,,,,PROTONS,136,,,Crystal_collimation_MD
8987,369652,369652,,2023-06-26 11:46:29,2023-06-26 12:48:20,,,2023-06-26 12:48:20,,,0,,,,PROTONS,,,,525ns_138b_136_35_16_8bpi_19inj_noCloseLR_2023
8986,369607,369651,,2023-06-26 00:12:48,2023-06-26 11:46:29,,,2023-06-26 11:46:29,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8985,369599,369606,,2023-06-25 21:24:33,2023-06-26 00:12:48,,,2023-06-26 00:12:48,,,0,,,,PROTONS,3,,,2nominals_10pilots_lossmaps_coll_allIPs
8984,369566,369597,,2023-06-25 07:07:23,2023-06-25 21:24:33,,,2023-06-25 21:24:33,,,0,,,,PROTONS,3,,,Single_4b_3_0_0_1ncol
8983,369564,369565,,2023-06-25 05:38:11,2023-06-25 07:07:23,,,2023-06-25 07:07:23,,,0,,,,PROTONS,3,,,Single_4b_3_0_0_1ncol
8982,369557,369562,,2023-06-25 02:13:00,2023-06-25 05:38:11,,,2023-06-25 05:38:11,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8981,369554,369556,,2023-06-24 23:27:00,2023-06-25 02:13:00,,,2023-06-25 02:13:00,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8980,,,,2023-06-24 23:26:28,2023-06-24 23:27:00,,,2023-06-24 23:27:00,,,0,,,,,,,,
8979,369549,369553,,2023-06-24 17:27:33,2023-06-24 23:26:28,,,2023-06-24 23:26:28,,,0,,,,PROTONS,144,,,2nominals_10pilots_lossmaps_coll_allIPs
8978,369544,369547,,2023-06-24 16:48:52,2023-06-24 17:27:33,,,2023-06-24 17:27:33,,,0,,,,PROTONS,144,,,Multi_525ns_148b_144_0_0_8bpi_19inj_VdM
8977,369543,369543,,2023-06-24 16:33:52,2023-06-24 16:48:52,,,2023-06-24 16:48:52,,,0,,,,PROTONS,144,,,Multi_525ns_148b_144_0_0_8bpi_19inj_VdM
8976,369530,369542,,2023-06-24 09:22:38,2023-06-24 16:33:52,,,2023-06-24 16:33:52,,,0,,,,PROTONS,144,,,Multi_525ns_148b_144_0_0_8bpi_19inj_VdM
8975,369131,369527,,2023-06-19 13:32:34,2023-06-24 09:22:38,,,2023-06-24 09:22:38,,,0,,,,PROTONS,2,,,Multi_525ns_148b_144_0_0_8bpi_19inj_VdM
8974,0,369117,,2023-06-19 00:23:49,2023-06-19 13:32:34,,,2023-06-19 13:32:34,,,0,,,,PROTONS,2,,,Single_2b_2_0_0
8973,,,,2023-06-18 23:05:33,2023-06-19 00:23:49,,,2023-06-19 00:23:49,,,0,,,,PROTONS,2,,,Single_2b_2_0_0
8972,,,,2023-06-18 19:28:05,2023-06-18 23:05:33,,,2023-06-18 23:05:33,,,0,,,,PROTONS,2,,,Single_2b_1_1_1
8971,,,,2023-06-18 15:39:56,2023-06-18 19:28:05,,,2023-06-18 19:28:05,,,0,,,,PROTONS,1,,,Single_2b_1_1_1
8970,,,,2023-06-18 14:40:42,2023-06-18 15:39:56,,,2023-06-18 15:39:56,,,0,,,,PROTONS,1,,,Single_2b_1_1_1
8969,,,,2023-06-18 13:08:04,2023-06-18 14:40:42,,,2023-06-18 14:40:42,,,0,,,,PROTONS,1,,,Single_42b_0_0_0_noHOnoLR
8968,,,,2023-06-18 09:14:37,2023-06-18 13:08:04,,,2023-06-18 13:08:04,,,0,,,,PROTONS,0,,,Single_42b_0_0_0_noHOnoLR
8967,,,,2023-06-18 08:22:56,2023-06-18 09:14:37,,,2023-06-18 09:14:37,,,0,,,,PROTONS,0,,,Single_42b_0_0_0_noHOnoLR
8966,,,,2023-06-18 07:51:58,2023-06-18 08:22:56,,,2023-06-18 08:22:56,,,0,,,,PROTONS,0,,,Single_42b_0_0_0_noHOnoLR
8965,,,,2023-06-18 06:13:11,2023-06-18 07:51:58,,,2023-06-18 07:51:58,,,0,,,,PROTONS,0,,,Single_42b_0_0_0_noHOnoLR
8964,,,,2023-06-18 03:17:45,2023-06-18 06:13:11,,,2023-06-18 06:13:11,,,0,,,,PROTONS,0,,,Single_42b_0_0_0_noHOnoLR
8963,,,,2023-06-18 01:13:17,2023-06-18 03:17:45,,,2023-06-18 03:17:45,,,0,,,,PROTONS,0,,,Single_42b_0_0_0_noHOnoLR
8962,,,,2023-06-17 18:32:34,2023-06-18 01:13:17,,,2023-06-18 01:13:17,,,0,,,,PROTONS,0,,,Single_42b_0_0_0_noHOnoLR
8961,369047,369048,,2023-06-17 11:15:48,2023-06-17 18:32:34,,,2023-06-17 18:32:34,,,0,,,,PROTONS,0,,,Crystal_collimation_MD
8960,,,,2023-06-17 10:43:54,2023-06-17 11:15:48,,,2023-06-17 11:15:48,,,0,,,,PROTONS,0,,,Crystal_collimation_MD
8959,,,,2023-06-17 06:14:44,2023-06-17 10:43:54,,,2023-06-17 10:43:54,,,0,,,,PROTONS,80,,,Crystal_collimation_MD
8958,,,,2023-06-17 01:55:08,2023-06-17 06:14:44,,,2023-06-17 06:14:44,,,0,,,,PROTONS,80,,,525ns_80b_80_0_0_10inj8bpi_2bu4btch
8957,,,,2023-06-16 22:28:10,2023-06-17 01:55:08,,,2023-06-17 01:55:08,,,0,,,,PROTONS,80,,,525ns_80b_80_0_0_10inj8bpi_2bu4btch
8956,,,,2023-06-16 20:25:38,2023-06-16 22:28:10,,,2023-06-16 22:28:10,,,0,,,,PROTONS,80,,,525ns_80b_80_0_0_10inj8bpi_2bu4btch
8955,369005,369005,,2023-06-16 16:27:11,2023-06-16 20:25:38,,,2023-06-16 20:25:38,,,0,,,,PROTONS,0,,,25ns_752b_0_65_0_md9403
8954,,,,2023-06-16 16:23:30,2023-06-16 16:27:11,,,2023-06-16 16:27:11,,,0,,,,PROTONS,0,,,25ns_752b_0_65_0_md9403
8953,368958,369002,,2023-06-16 12:26:04,2023-06-16 16:23:30,,,2023-06-16 16:23:30,,,0,,,,PROTONS,0,,,25ns_752b_0_65_0_md9403
8952,,,,2023-06-16 10:51:57,2023-06-16 12:26:04,,,2023-06-16 12:26:04,,,0,,,,PROTONS,,,,25ns_752b_0_65_0_md9403
